Impression_ID,Userid,Listing_ID,Plus,Rank,Price,Booked
6698,ye5Dj17Q,28483791,0,19,124,0
6699,ye5Dj17Q,31571374,0,20,243,0
6700,ye5Dj17Q,31802949,0,21,200,0
6701,ye5Dj17Q,36104319,0,22,188,0
6702,ye5Dj17Q,36637796,0,23,178,0
6703,ye5Dj17Q,36982780,0,24,95,0
6704,ye5Dj17Q,38022100,0,25,203,0
6705,ye5Dj17Q,38123319,0,26,210,0
6706,ye5Dj17Q,38151123,0,27,210,0
6707,ye5Dj17Q,38678234,0,28,399,0
6708,ye5Dj17Q,39007825,0,29,174,0
6709,ye5Dj17Q,39359174,0,30,219,0
6710,ye5Dj17Q,39569048,0,31,175,0
6711,ye5Dj17Q,40536667,0,32,234,0
6712,ye5Dj17Q,42049771,0,33,169,0
6713,ye5Dj17Q,43123765,0,34,245,0
6714,ye5Dj17Q,43156280,0,35,182,0
6715,ye5Dj17Q,43348175,0,36,200,0
6716,ye5Dj17Q,43367113,0,37,185,0
6717,ye5Dj17Q,43478178,0,15,196.4299927,0
6718,ye5Dj17Q,43820536,0,38,189,0
6719,ye5Dj17Q,44519908,0,39,100,0
6720,ye5Dj17Q,45469731,0,40,178,0
6721,yZVFwMyc,793723,0,2,250,0
6722,yZVFwMyc,2423468,0,1,185,0
6723,yZVFwMyc,5374761,0,4,210,0
6724,yZVFwMyc,7576657,0,6,186,0
6725,yZVFwMyc,11474166,0,3,239,0
6726,yZVFwMyc,11815241,0,8,282,0
6727,yZVFwMyc,13140432,0,9,235,0
6728,yZVFwMyc,14068513,0,11,282,0
6729,yZVFwMyc,14072680,0,12,282,0
6730,yZVFwMyc,14367760,0,5,314,0
6731,yZVFwMyc,18266090,0,7,164,0
6732,yZVFwMyc,20322055,0,14,252,0
6733,yZVFwMyc,20322202,0,16,223,0
6734,yZVFwMyc,20678293,0,10,139,1
6735,yZVFwMyc,21062970,0,17,235,0
6736,yZVFwMyc,21267121,0,18,282,0
6737,yZVFwMyc,21976448,0,13,265,0
6738,yZVFwMyc,28483791,0,19,124,0
6739,yZVFwMyc,31571374,0,20,243,0
6740,yZVFwMyc,31802949,0,21,200,0
6741,yZVFwMyc,36104319,0,22,188,0
6742,yZVFwMyc,36637796,0,23,178,0
6743,yZVFwMyc,36982780,0,24,95,0
6744,yZVFwMyc,38022100,0,25,203,0
6745,yZVFwMyc,38123319,0,26,210,0
6746,yZVFwMyc,38151123,0,27,210,0
6747,yZVFwMyc,38678234,0,28,399,0
6748,yZVFwMyc,39007825,0,29,174,0
6749,yZVFwMyc,39359174,0,30,219,0
6750,yZVFwMyc,39569048,0,31,175,0
6751,yZVFwMyc,40536667,0,32,234,0
6752,yZVFwMyc,42049771,0,33,169,0
6753,yZVFwMyc,43123765,0,34,245,0
6754,yZVFwMyc,43156280,0,35,182,0
6755,yZVFwMyc,43348175,0,36,200,0
6756,yZVFwMyc,43367113,0,37,185,0
6757,yZVFwMyc,43478178,0,15,196.4299927,0
6758,yZVFwMyc,43820536,0,38,189,0
6759,yZVFwMyc,44519908,0,39,100,0
6760,yZVFwMyc,45469731,0,40,178,0
6761,1LTamDOH,793723,0,2,250,0
6762,1LTamDOH,2423468,1,1,185,0
6763,1LTamDOH,5374761,0,4,210,0
6764,1LTamDOH,7576657,0,6,186,1
6765,1LTamDOH,11474166,1,3,239,0
6766,1LTamDOH,11815241,0,8,282,0
6767,1LTamDOH,13140432,0,9,235,0
6768,1LTamDOH,14068513,0,11,282,0
6769,1LTamDOH,14072680,0,12,282,0
6770,1LTamDOH,14367760,1,5,314,0
6771,1LTamDOH,18266090,1,7,164,0
6772,1LTamDOH,20322055,0,14,252,0
6773,1LTamDOH,20322202,0,16,223,0
6774,1LTamDOH,20678293,1,10,139,0
6775,1LTamDOH,21062970,0,17,235,0
6776,1LTamDOH,21267121,0,18,282,0
6777,1LTamDOH,21976448,1,13,265,0
6778,1LTamDOH,28483791,0,19,124,0
6779,1LTamDOH,31571374,0,20,243,0
6780,1LTamDOH,31802949,0,21,200,0
6781,1LTamDOH,36104319,0,22,188,0
6782,1LTamDOH,36637796,0,23,178,0
6783,1LTamDOH,36982780,0,24,95,0
6784,1LTamDOH,38022100,0,25,203,0
6785,1LTamDOH,38123319,0,26,210,0
6786,1LTamDOH,38151123,0,27,210,0
6787,1LTamDOH,38678234,0,28,399,0
6788,1LTamDOH,39007825,0,29,174,0
6789,1LTamDOH,39359174,0,30,219,0
6790,1LTamDOH,39569048,0,31,175,0
6791,1LTamDOH,40536667,0,32,234,0
6792,1LTamDOH,42049771,0,33,169,0
6793,1LTamDOH,43123765,0,34,245,0
6794,1LTamDOH,43156280,0,35,182,0
6795,1LTamDOH,43348175,0,36,200,0
6796,1LTamDOH,43367113,0,37,185,0
6797,1LTamDOH,43478178,1,15,196.4299927,0
6798,1LTamDOH,43820536,0,38,189,0
6799,1LTamDOH,44519908,0,39,100,0
6800,1LTamDOH,45469731,0,40,178,0
6801,3OKKgU8A,793723,0,2,250,0
6802,3OKKgU8A,2423468,1,1,185,0
6803,3OKKgU8A,5374761,0,4,210,0
6804,3OKKgU8A,7576657,0,6,186,0
6805,3OKKgU8A,11474166,1,3,239,0
6806,3OKKgU8A,11815241,0,8,282,0
6807,3OKKgU8A,13140432,0,9,235,0
6808,3OKKgU8A,14068513,0,11,282,0
6809,3OKKgU8A,14072680,0,12,282,0
6810,3OKKgU8A,14367760,1,5,314,0
6811,3OKKgU8A,18266090,1,7,164,0
6812,3OKKgU8A,20322055,0,14,252,0
6813,3OKKgU8A,20322202,0,16,223,0
6814,3OKKgU8A,20678293,1,10,139,0
6815,3OKKgU8A,21062970,0,17,235,0
6816,3OKKgU8A,21267121,0,18,282,0
6817,3OKKgU8A,21976448,1,13,265,0
6818,3OKKgU8A,28483791,0,19,124,0
6819,3OKKgU8A,31571374,0,20,243,0
6820,3OKKgU8A,31802949,0,21,200,0
6821,3OKKgU8A,36104319,0,22,188,0
6822,3OKKgU8A,36637796,0,23,178,0
6823,3OKKgU8A,36982780,0,24,95,0
6824,3OKKgU8A,38022100,0,25,203,0
6825,3OKKgU8A,38123319,0,26,210,0
6826,3OKKgU8A,38151123,0,27,210,0
6827,3OKKgU8A,38678234,0,28,399,0
6828,3OKKgU8A,39007825,0,29,174,0
6829,3OKKgU8A,39359174,0,30,219,0
6830,3OKKgU8A,39569048,0,31,175,0
6831,3OKKgU8A,40536667,0,32,234,0
6832,3OKKgU8A,42049771,0,33,169,0
6833,3OKKgU8A,43123765,0,34,245,0
6834,3OKKgU8A,43156280,0,35,182,0
6835,3OKKgU8A,43348175,0,36,200,0
6836,3OKKgU8A,43367113,0,37,185,0
6837,3OKKgU8A,43478178,1,15,196.4299927,0
6838,3OKKgU8A,43820536,0,38,189,0
6839,3OKKgU8A,44519908,0,39,100,0
6840,3OKKgU8A,45469731,0,40,178,1
6841,54WqGVYj,793723,0,2,250,0
6842,54WqGVYj,2423468,1,1,185,0
6843,54WqGVYj,5374761,0,4,210,0
6844,54WqGVYj,7576657,0,6,186,0
6845,54WqGVYj,11474166,1,3,239,0
6846,54WqGVYj,11815241,0,8,282,0
6847,54WqGVYj,13140432,0,9,235,0
6848,54WqGVYj,14068513,0,11,282,0
6849,54WqGVYj,14072680,0,12,282,0
6850,54WqGVYj,14367760,1,5,314,0
6851,54WqGVYj,18266090,1,7,164,1
6852,54WqGVYj,20322055,0,14,252,0
6853,54WqGVYj,20322202,0,16,223,0
6854,54WqGVYj,20678293,1,10,139,0
6855,54WqGVYj,21062970,0,17,235,0
6856,54WqGVYj,21267121,0,18,282,0
6857,54WqGVYj,21976448,1,13,265,0
6858,54WqGVYj,28483791,0,19,124,0
6859,54WqGVYj,31571374,0,20,243,0
6860,54WqGVYj,31802949,0,21,200,0
6861,54WqGVYj,36104319,0,22,188,0
6862,54WqGVYj,36637796,0,23,178,0
6863,54WqGVYj,36982780,0,24,95,0
6864,54WqGVYj,38022100,0,25,203,0
6865,54WqGVYj,38123319,0,26,210,0
6866,54WqGVYj,38151123,0,27,210,0
6867,54WqGVYj,38678234,0,28,399,0
6868,54WqGVYj,39007825,0,29,174,0
6869,54WqGVYj,39359174,0,30,219,0
6870,54WqGVYj,39569048,0,31,175,0
6871,54WqGVYj,40536667,0,32,234,0
6872,54WqGVYj,42049771,0,33,169,0
6873,54WqGVYj,43123765,0,34,245,0
6874,54WqGVYj,43156280,0,35,182,0
6875,54WqGVYj,43348175,0,36,200,0
6876,54WqGVYj,43367113,0,37,185,0
6877,54WqGVYj,43478178,1,15,196.4299927,0
6878,54WqGVYj,43820536,0,38,189,0
6879,54WqGVYj,44519908,0,39,100,0
6880,54WqGVYj,45469731,0,40,178,0
6881,7dPer9BR,793723,0,2,250,0
6882,7dPer9BR,2423468,1,1,185,0
6883,7dPer9BR,5374761,0,4,210,0
6884,7dPer9BR,7576657,0,6,186,0
6885,7dPer9BR,11474166,1,3,239,0
6886,7dPer9BR,11815241,0,8,282,0
6887,7dPer9BR,13140432,0,9,235,0
6888,7dPer9BR,14068513,0,11,282,0
6889,7dPer9BR,14072680,0,12,282,0
6890,7dPer9BR,14367760,1,5,314,0
6891,7dPer9BR,18266090,1,7,164,0
6892,7dPer9BR,20322055,0,14,252,0
6893,7dPer9BR,20322202,0,16,223,0
6894,7dPer9BR,20678293,1,10,139,1
6895,7dPer9BR,21062970,0,17,235,0
6896,7dPer9BR,21267121,0,18,282,0
6897,7dPer9BR,21976448,1,13,265,0
6898,7dPer9BR,28483791,0,19,124,0
6899,7dPer9BR,31571374,0,20,243,0
6900,7dPer9BR,31802949,0,21,200,0
6901,7dPer9BR,36104319,0,22,188,0
6902,7dPer9BR,36637796,0,23,178,0
6903,7dPer9BR,36982780,0,24,95,0
6904,7dPer9BR,38022100,0,25,203,0
6905,7dPer9BR,38123319,0,26,210,0
6906,7dPer9BR,38151123,0,27,210,0
6907,7dPer9BR,38678234,0,28,399,0
6908,7dPer9BR,39007825,0,29,174,0
6909,7dPer9BR,39359174,0,30,219,0
6910,7dPer9BR,39569048,0,31,175,0
6911,7dPer9BR,40536667,0,32,234,0
6912,7dPer9BR,42049771,0,33,169,0
6913,7dPer9BR,43123765,0,34,245,0
6914,7dPer9BR,43156280,0,35,182,0
6915,7dPer9BR,43348175,0,36,200,0
6916,7dPer9BR,43367113,0,37,185,0
6917,7dPer9BR,43478178,1,15,196.4299927,0
6918,7dPer9BR,43820536,0,38,189,0
6919,7dPer9BR,44519908,0,39,100,0
6920,7dPer9BR,45469731,0,40,178,0
6921,8gSmKjEL,793723,0,2,250,0
6922,8gSmKjEL,2423468,1,1,185,0
6923,8gSmKjEL,5374761,0,4,210,0
6924,8gSmKjEL,7576657,0,6,186,0
6925,8gSmKjEL,11474166,1,3,239,0
6926,8gSmKjEL,11815241,0,8,282,0
6927,8gSmKjEL,13140432,0,9,235,0
6928,8gSmKjEL,14068513,0,11,282,0
6929,8gSmKjEL,14072680,0,12,282,0
6930,8gSmKjEL,14367760,1,5,314,0
6931,8gSmKjEL,18266090,1,7,164,0
6932,8gSmKjEL,20322055,0,14,252,0
6933,8gSmKjEL,20322202,0,16,223,0
6934,8gSmKjEL,20678293,1,10,139,0
6935,8gSmKjEL,21062970,0,17,235,0
6936,8gSmKjEL,21267121,0,18,282,0
6937,8gSmKjEL,21976448,1,13,265,0
6938,8gSmKjEL,28483791,0,19,124,0
6939,8gSmKjEL,31571374,0,20,243,0
6940,8gSmKjEL,31802949,0,21,200,0
6941,8gSmKjEL,36104319,0,22,188,0
6942,8gSmKjEL,36637796,0,23,178,0
6943,8gSmKjEL,36982780,0,24,95,0
6944,8gSmKjEL,38022100,0,25,203,0
6945,8gSmKjEL,38123319,0,26,210,0
6946,8gSmKjEL,38151123,0,27,210,0
6947,8gSmKjEL,38678234,0,28,399,0
6948,8gSmKjEL,39007825,0,29,174,0
6949,8gSmKjEL,39359174,0,30,219,0
6950,8gSmKjEL,39569048,0,31,175,0
6951,8gSmKjEL,40536667,0,32,234,0
6952,8gSmKjEL,42049771,0,33,169,0
6953,8gSmKjEL,43123765,0,34,245,0
6954,8gSmKjEL,43156280,0,35,182,0
6955,8gSmKjEL,43348175,0,36,200,0
6956,8gSmKjEL,43367113,0,37,185,0
6957,8gSmKjEL,43478178,1,15,196.4299927,0
6958,8gSmKjEL,43820536,0,38,189,0
6959,8gSmKjEL,44519908,0,39,100,1
6960,8gSmKjEL,45469731,0,40,178,0
6961,8w8zrzdZ,793723,0,2,250,0
6962,8w8zrzdZ,2423468,1,1,185,0
6963,8w8zrzdZ,5374761,0,4,210,0
6964,8w8zrzdZ,7576657,0,6,186,0
6965,8w8zrzdZ,11474166,1,3,239,0
6966,8w8zrzdZ,11815241,0,8,282,0
6967,8w8zrzdZ,13140432,0,9,235,0
6968,8w8zrzdZ,14068513,0,11,282,0
6969,8w8zrzdZ,14072680,0,12,282,0
6970,8w8zrzdZ,14367760,1,5,314,0
6971,8w8zrzdZ,18266090,1,7,164,0
6972,8w8zrzdZ,20322055,0,14,252,0
6973,8w8zrzdZ,20322202,0,16,223,0
6974,8w8zrzdZ,20678293,1,10,139,0
6975,8w8zrzdZ,21062970,0,17,235,0
6976,8w8zrzdZ,21267121,0,18,282,1
6977,8w8zrzdZ,21976448,1,13,265,0
6978,8w8zrzdZ,28483791,0,19,124,0
6979,8w8zrzdZ,31571374,0,20,243,0
6980,8w8zrzdZ,31802949,0,21,200,0
6981,8w8zrzdZ,36104319,0,22,188,0
6982,8w8zrzdZ,36637796,0,23,178,0
6983,8w8zrzdZ,36982780,0,24,95,0
6984,8w8zrzdZ,38022100,0,25,203,0
6985,8w8zrzdZ,38123319,0,26,210,0
6986,8w8zrzdZ,38151123,0,27,210,0
6987,8w8zrzdZ,38678234,0,28,399,0
6988,8w8zrzdZ,39007825,0,29,174,0
6989,8w8zrzdZ,39359174,0,30,219,0
6990,8w8zrzdZ,39569048,0,31,175,0
6991,8w8zrzdZ,40536667,0,32,234,0
6992,8w8zrzdZ,42049771,0,33,169,0
6993,8w8zrzdZ,43123765,0,34,245,0
6994,8w8zrzdZ,43156280,0,35,182,0
6995,8w8zrzdZ,43348175,0,36,200,0
6996,8w8zrzdZ,43367113,0,37,185,0
6997,8w8zrzdZ,43478178,1,15,196.4299927,0
6998,8w8zrzdZ,43820536,0,38,189,0
6999,8w8zrzdZ,44519908,0,39,100,0
7000,8w8zrzdZ,45469731,0,40,178,0
7001,9DWi6P5H,793723,0,2,250,0
7002,9DWi6P5H,2423468,1,1,185,0
7003,9DWi6P5H,5374761,0,4,210,0
7004,9DWi6P5H,7576657,0,6,186,0
7005,9DWi6P5H,11474166,1,3,239,0
7006,9DWi6P5H,11815241,0,8,282,0
7007,9DWi6P5H,13140432,0,9,235,0
7008,9DWi6P5H,14068513,0,11,282,0
7009,9DWi6P5H,14072680,0,12,282,0
7010,9DWi6P5H,14367760,1,5,314,0
7011,9DWi6P5H,18266090,1,7,164,1
7012,9DWi6P5H,20322055,0,14,252,0
7013,9DWi6P5H,20322202,0,16,223,0
7014,9DWi6P5H,20678293,1,10,139,0
7015,9DWi6P5H,21062970,0,17,235,0
7016,9DWi6P5H,21267121,0,18,282,0
7017,9DWi6P5H,21976448,1,13,265,0
7018,9DWi6P5H,28483791,0,19,124,0
7019,9DWi6P5H,31571374,0,20,243,0
7020,9DWi6P5H,31802949,0,21,200,0
7021,9DWi6P5H,36104319,0,22,188,0
7022,9DWi6P5H,36637796,0,23,178,0
7023,9DWi6P5H,36982780,0,24,95,0
7024,9DWi6P5H,38022100,0,25,203,0
7025,9DWi6P5H,38123319,0,26,210,0
7026,9DWi6P5H,38151123,0,27,210,0
7027,9DWi6P5H,38678234,0,28,399,0
7028,9DWi6P5H,39007825,0,29,174,0
7029,9DWi6P5H,39359174,0,30,219,0
7030,9DWi6P5H,39569048,0,31,175,0
7031,9DWi6P5H,40536667,0,32,234,0
7032,9DWi6P5H,42049771,0,33,169,0
7033,9DWi6P5H,43123765,0,34,245,0
7034,9DWi6P5H,43156280,0,35,182,0
7035,9DWi6P5H,43348175,0,36,200,0
7036,9DWi6P5H,43367113,0,37,185,0
7037,9DWi6P5H,43478178,1,15,196.4299927,0
7038,9DWi6P5H,43820536,0,38,189,0
7039,9DWi6P5H,44519908,0,39,100,0
7040,9DWi6P5H,45469731,0,40,178,0
7041,9Vg86gAw,793723,0,2,250,0
7042,9Vg86gAw,2423468,1,1,185,0
7043,9Vg86gAw,5374761,0,4,210,0
7044,9Vg86gAw,7576657,0,6,186,0
7045,9Vg86gAw,11474166,1,3,239,0
7046,9Vg86gAw,11815241,0,8,282,0
7047,9Vg86gAw,13140432,0,9,235,0
7048,9Vg86gAw,14068513,0,11,282,0
7049,9Vg86gAw,14072680,0,12,282,0
7050,9Vg86gAw,14367760,1,5,314,0
7051,9Vg86gAw,18266090,1,7,164,1
7052,9Vg86gAw,20322055,0,14,252,0
7053,9Vg86gAw,20322202,0,16,223,0
7054,9Vg86gAw,20678293,1,10,139,0
7055,9Vg86gAw,21062970,0,17,235,0
7056,9Vg86gAw,21267121,0,18,282,0
7057,9Vg86gAw,21976448,1,13,265,0
7058,9Vg86gAw,28483791,0,19,124,0
7059,9Vg86gAw,31571374,0,20,243,0
7060,9Vg86gAw,31802949,0,21,200,0
7061,9Vg86gAw,36104319,0,22,188,0
7062,9Vg86gAw,36637796,0,23,178,0
7063,9Vg86gAw,36982780,0,24,95,0
7064,9Vg86gAw,38022100,0,25,203,0
7065,9Vg86gAw,38123319,0,26,210,0
7066,9Vg86gAw,38151123,0,27,210,0
7067,9Vg86gAw,38678234,0,28,399,0
7068,9Vg86gAw,39007825,0,29,174,0
7069,9Vg86gAw,39359174,0,30,219,0
7070,9Vg86gAw,39569048,0,31,175,0
7071,9Vg86gAw,40536667,0,32,234,0
7072,9Vg86gAw,42049771,0,33,169,0
7073,9Vg86gAw,43123765,0,34,245,0
7074,9Vg86gAw,43156280,0,35,182,0
7075,9Vg86gAw,43348175,0,36,200,0
7076,9Vg86gAw,43367113,0,37,185,0
7077,9Vg86gAw,43478178,1,15,196.4299927,0
7078,9Vg86gAw,43820536,0,38,189,0
7079,9Vg86gAw,44519908,0,39,100,0
7080,9Vg86gAw,45469731,0,40,178,0
7081,aPRNMA9Z,793723,0,2,250,0
7082,aPRNMA9Z,2423468,1,1,185,0
7083,aPRNMA9Z,5374761,0,4,210,0
7084,aPRNMA9Z,7576657,0,6,186,0
7085,aPRNMA9Z,11474166,1,3,239,0
7086,aPRNMA9Z,11815241,0,8,282,1
7087,aPRNMA9Z,13140432,0,9,235,0
7088,aPRNMA9Z,14068513,0,11,282,0
7089,aPRNMA9Z,14072680,0,12,282,0
7090,aPRNMA9Z,14367760,1,5,314,0
7091,aPRNMA9Z,18266090,1,7,164,0
7092,aPRNMA9Z,20322055,0,14,252,0
7093,aPRNMA9Z,20322202,0,16,223,0
7094,aPRNMA9Z,20678293,1,10,139,0
7095,aPRNMA9Z,21062970,0,17,235,0
7096,aPRNMA9Z,21267121,0,18,282,0
7097,aPRNMA9Z,21976448,1,13,265,0
7098,aPRNMA9Z,28483791,0,19,124,0
7099,aPRNMA9Z,31571374,0,20,243,0
7100,aPRNMA9Z,31802949,0,21,200,0
7101,aPRNMA9Z,36104319,0,22,188,0
7102,aPRNMA9Z,36637796,0,23,178,0
7103,aPRNMA9Z,36982780,0,24,95,0
7104,aPRNMA9Z,38022100,0,25,203,0
7105,aPRNMA9Z,38123319,0,26,210,0
7106,aPRNMA9Z,38151123,0,27,210,0
7107,aPRNMA9Z,38678234,0,28,399,0
7108,aPRNMA9Z,39007825,0,29,174,0
7109,aPRNMA9Z,39359174,0,30,219,0
7110,aPRNMA9Z,39569048,0,31,175,0
7111,aPRNMA9Z,40536667,0,32,234,0
7112,aPRNMA9Z,42049771,0,33,169,0
7113,aPRNMA9Z,43123765,0,34,245,0
7114,aPRNMA9Z,43156280,0,35,182,0
7115,aPRNMA9Z,43348175,0,36,200,0
7116,aPRNMA9Z,43367113,0,37,185,0
7117,aPRNMA9Z,43478178,1,15,196.4299927,0
7118,aPRNMA9Z,43820536,0,38,189,0
7119,aPRNMA9Z,44519908,0,39,100,0
7120,aPRNMA9Z,45469731,0,40,178,0
7121,AtRhtClq,793723,0,2,250,0
7122,AtRhtClq,2423468,1,1,185,0
7123,AtRhtClq,5374761,0,4,210,0
7124,AtRhtClq,7576657,0,6,186,0
7125,AtRhtClq,11474166,1,3,239,0
7126,AtRhtClq,11815241,0,8,282,0
7127,AtRhtClq,13140432,0,9,235,1
7128,AtRhtClq,14068513,0,11,282,0
7129,AtRhtClq,14072680,0,12,282,0
7130,AtRhtClq,14367760,1,5,314,0
7131,AtRhtClq,18266090,1,7,164,0
7132,AtRhtClq,20322055,0,14,252,0
7133,AtRhtClq,20322202,0,16,223,0
7134,AtRhtClq,20678293,1,10,139,0
7135,AtRhtClq,21062970,0,17,235,0
7136,AtRhtClq,21267121,0,18,282,0
7137,AtRhtClq,21976448,1,13,265,0
7138,AtRhtClq,28483791,0,19,124,0
7139,AtRhtClq,31571374,0,20,243,0
7140,AtRhtClq,31802949,0,21,200,0
7141,AtRhtClq,36104319,0,22,188,0
7142,AtRhtClq,36637796,0,23,178,0
7143,AtRhtClq,36982780,0,24,95,0
7144,AtRhtClq,38022100,0,25,203,0
7145,AtRhtClq,38123319,0,26,210,0
7146,AtRhtClq,38151123,0,27,210,0
7147,AtRhtClq,38678234,0,28,399,0
7148,AtRhtClq,39007825,0,29,174,0
7149,AtRhtClq,39359174,0,30,219,0
7150,AtRhtClq,39569048,0,31,175,0
7151,AtRhtClq,40536667,0,32,234,0
7152,AtRhtClq,42049771,0,33,169,0
7153,AtRhtClq,43123765,0,34,245,0
7154,AtRhtClq,43156280,0,35,182,0
7155,AtRhtClq,43348175,0,36,200,0
7156,AtRhtClq,43367113,0,37,185,0
7157,AtRhtClq,43478178,1,15,196.4299927,0
7158,AtRhtClq,43820536,0,38,189,0
7159,AtRhtClq,44519908,0,39,100,0
7160,AtRhtClq,45469731,0,40,178,0
7161,bAJvPoih,793723,0,2,250,0
7162,bAJvPoih,2423468,1,1,185,0
7163,bAJvPoih,5374761,0,4,210,0
7164,bAJvPoih,7576657,0,6,186,0
7165,bAJvPoih,11474166,1,3,239,0
7166,bAJvPoih,11815241,0,8,282,0
7167,bAJvPoih,13140432,0,9,235,0
7168,bAJvPoih,14068513,0,11,282,0
7169,bAJvPoih,14072680,0,12,282,0
7170,bAJvPoih,14367760,1,5,314,0
7171,bAJvPoih,18266090,1,7,164,0
7172,bAJvPoih,20322055,0,14,252,0
7173,bAJvPoih,20322202,0,16,223,0
7174,bAJvPoih,20678293,1,10,139,0
7175,bAJvPoih,21062970,0,17,235,0
7176,bAJvPoih,21267121,0,18,282,0
7177,bAJvPoih,21976448,1,13,265,0
7178,bAJvPoih,28483791,0,19,124,0
7179,bAJvPoih,31571374,0,20,243,0
7180,bAJvPoih,31802949,0,21,200,0
7181,bAJvPoih,36104319,0,22,188,0
7182,bAJvPoih,36637796,0,23,178,0
7183,bAJvPoih,36982780,0,24,95,0
7184,bAJvPoih,38022100,0,25,203,0
7185,bAJvPoih,38123319,0,26,210,0
7186,bAJvPoih,38151123,0,27,210,0
7187,bAJvPoih,38678234,0,28,399,0
7188,bAJvPoih,39007825,0,29,174,0
7189,bAJvPoih,39359174,0,30,219,0
7190,bAJvPoih,39569048,0,31,175,0
7191,bAJvPoih,40536667,0,32,234,0
7192,bAJvPoih,42049771,0,33,169,0
7193,bAJvPoih,43123765,0,34,245,0
7194,bAJvPoih,43156280,0,35,182,0
7195,bAJvPoih,43348175,0,36,200,0
7196,bAJvPoih,43367113,0,37,185,0
7197,bAJvPoih,43478178,1,15,196.4299927,0
7198,bAJvPoih,43820536,0,38,189,0
7199,bAJvPoih,44519908,0,39,100,0
7200,bAJvPoih,45469731,0,40,178,1
7201,BiZbsrA2,793723,0,2,250,0
7202,BiZbsrA2,2423468,1,1,185,0
7203,BiZbsrA2,5374761,0,4,210,0
7204,BiZbsrA2,7576657,0,6,186,0
7205,BiZbsrA2,11474166,1,3,239,0
7206,BiZbsrA2,11815241,0,8,282,0
7207,BiZbsrA2,13140432,0,9,235,0
7208,BiZbsrA2,14068513,0,11,282,0
7209,BiZbsrA2,14072680,0,12,282,0
7210,BiZbsrA2,14367760,1,5,314,0
7211,BiZbsrA2,18266090,1,7,164,0
7212,BiZbsrA2,20322055,0,14,252,0
7213,BiZbsrA2,20322202,0,16,223,0
7214,BiZbsrA2,20678293,1,10,139,0
7215,BiZbsrA2,21062970,0,17,235,0
7216,BiZbsrA2,21267121,0,18,282,0
7217,BiZbsrA2,21976448,1,13,265,0
7218,BiZbsrA2,28483791,0,19,124,1
7219,BiZbsrA2,31571374,0,20,243,0
7220,BiZbsrA2,31802949,0,21,200,0
7221,BiZbsrA2,36104319,0,22,188,0
7222,BiZbsrA2,36637796,0,23,178,0
7223,BiZbsrA2,36982780,0,24,95,0
7224,BiZbsrA2,38022100,0,25,203,0
7225,BiZbsrA2,38123319,0,26,210,0
7226,BiZbsrA2,38151123,0,27,210,0
7227,BiZbsrA2,38678234,0,28,399,0
7228,BiZbsrA2,39007825,0,29,174,0
7229,BiZbsrA2,39359174,0,30,219,0
7230,BiZbsrA2,39569048,0,31,175,0
7231,BiZbsrA2,40536667,0,32,234,0
7232,BiZbsrA2,42049771,0,33,169,0
7233,BiZbsrA2,43123765,0,34,245,0
7234,BiZbsrA2,43156280,0,35,182,0
7235,BiZbsrA2,43348175,0,36,200,0
7236,BiZbsrA2,43367113,0,37,185,0
7237,BiZbsrA2,43478178,1,15,196.4299927,0
7238,BiZbsrA2,43820536,0,38,189,0
7239,BiZbsrA2,44519908,0,39,100,0
7240,BiZbsrA2,45469731,0,40,178,0
7241,BYvGF7CD,793723,0,2,250,0
7242,BYvGF7CD,2423468,1,1,185,0
7243,BYvGF7CD,5374761,0,4,210,0
7244,BYvGF7CD,7576657,0,6,186,0
7245,BYvGF7CD,11474166,1,3,239,0
7246,BYvGF7CD,11815241,0,8,282,0
7247,BYvGF7CD,13140432,0,9,235,0
7248,BYvGF7CD,14068513,0,11,282,0
7249,BYvGF7CD,14072680,0,12,282,1
7250,BYvGF7CD,14367760,1,5,314,0
7251,BYvGF7CD,18266090,1,7,164,0
7252,BYvGF7CD,20322055,0,14,252,0
7253,BYvGF7CD,20322202,0,16,223,0
7254,BYvGF7CD,20678293,1,10,139,0
7255,BYvGF7CD,21062970,0,17,235,0
7256,BYvGF7CD,21267121,0,18,282,0
7257,BYvGF7CD,21976448,1,13,265,0
7258,BYvGF7CD,28483791,0,19,124,0
7259,BYvGF7CD,31571374,0,20,243,0
7260,BYvGF7CD,31802949,0,21,200,0
7261,BYvGF7CD,36104319,0,22,188,0
7262,BYvGF7CD,36637796,0,23,178,0
7263,BYvGF7CD,36982780,0,24,95,0
7264,BYvGF7CD,38022100,0,25,203,0
7265,BYvGF7CD,38123319,0,26,210,0
7266,BYvGF7CD,38151123,0,27,210,0
7267,BYvGF7CD,38678234,0,28,399,0
7268,BYvGF7CD,39007825,0,29,174,0
7269,BYvGF7CD,39359174,0,30,219,0
7270,BYvGF7CD,39569048,0,31,175,0
7271,BYvGF7CD,40536667,0,32,234,0
7272,BYvGF7CD,42049771,0,33,169,0
7273,BYvGF7CD,43123765,0,34,245,0
7274,BYvGF7CD,43156280,0,35,182,0
7275,BYvGF7CD,43348175,0,36,200,0
7276,BYvGF7CD,43367113,0,37,185,0
7277,BYvGF7CD,43478178,1,15,196.4299927,0
7278,BYvGF7CD,43820536,0,38,189,0
7279,BYvGF7CD,44519908,0,39,100,0
7280,BYvGF7CD,45469731,0,40,178,0
7281,CIShJxwB,793723,0,2,250,0
